seasonId,teamAbbrev,pointPctg,winPctg,goalsForPctg,goalDifferentialPctg,wildcardSequence
20132014,CHI,0.652439,0.560976,3.256098,0.573171,0
20132014,COL,0.682927,0.634146,3.04878,0.365854,0
20132014,DAL,0.554878,0.487805,2.865854,0.085366,2
20132014,DET,0.567073,0.47561,2.707317,-0.097561,2
20132014,EDM,0.408537,0.353659,2.47561,-0.817073,8
20132014,FLA,0.402439,0.353659,2.390244,-0.878049,9
20132014,LAK,0.609756,0.560976,2.512195,0.390244,0
20132014,MIN,0.597561,0.52439,2.52439,0.012195,1
20132014,MTL,0.609756,0.560976,2.621951,0.134146,0
20132014,NJD,0.536585,0.426829,2.402439,-0.134146,4
20132014,NSH,0.536585,0.463415,2.634146,-0.317073,4
20132014,NYI,0.481707,0.414634,2.743902,-0.512195,8
20132014,NYR,0.585366,0.54878,2.658537,0.304878,0
20132014,OTT,0.536585,0.45122,2.878049,-0.353659,5
20132014,PHI,0.573171,0.512195,2.878049,0.012195,0
20132014,PHX,0.542683,0.45122,2.634146,-0.182927,3
20132014,PIT,0.664634,0.621951,3.036585,0.512195,0
20132014,SJS,0.676829,0.621951,3.036585,0.597561,0
20132014,STL,0.676829,0.634146,3.02439,0.695122,0
20132014,TBL,0.615854,0.560976,2.926829,0.304878,0
20132014,TOR,0.512195,0.463415,2.817073,-0.304878,6
20132014,VAN,0.506098,0.439024,2.390244,-0.329268,6
20132014,WPG,0.512195,0.45122,2.768293,-0.121951,5
20132014,WSH,0.54878,0.463415,2.865854,-0.060976,3
20142015,ANA,0.664634,0.621951,2.878049,0.121951,0
20142015,ARI,0.341463,0.292683,2.073171,-1.243902,8
20142015,BOS,0.585366,0.5,2.597561,0.02439,3
20142015,BUF,0.329268,0.280488,1.963415,-1.378049,10
20142015,CAR,0.432927,0.365854,2.292683,-0.463415,8
20142015,CBJ,0.542683,0.512195,2.878049,-0.170732,5
20142015,CGY,0.591463,0.54878,2.939024,0.304878,0
20142015,CHI,0.621951,0.585366,2.792683,0.487805,0
20142015,COL,0.54878,0.47561,2.670732,-0.097561,5
20142015,DAL,0.560976,0.5,3.182927,0.012195,4
20142015,DET,0.609756,0.52439,2.865854,0.170732,0
20142015,EDM,0.378049,0.292683,2.414634,-1.036585,7
20142015,FLA,0.554878,0.463415,2.512195,-0.207317,4
20142015,LAK,0.579268,0.487805,2.682927,0.182927,3
20142015,MIN,0.609756,0.560976,2.817073,0.365854,1
20142015,MTL,0.670732,0.609756,2.695122,0.390244,0
20142015,NJD,0.47561,0.390244,2.207317,-0.426829,7
20142015,NSH,0.634146,0.573171,2.829268,0.292683,0
20142015,NYI,0.615854,0.573171,3.073171,0.268293,0
20142015,NYR,0.689024,0.646341,3.073171,0.731707,0
20142015,OTT,0.603659,0.52439,2.902439,0.280488,1
20142015,PHI,0.512195,0.402439,2.621951,-0.231707,6
20142015,PIT,0.597561,0.52439,2.695122,0.134146,2
20142015,SJS,0.542683,0.487805,2.780488,-0.04878,6
20142015,STL,0.664634,0.621951,3.02439,0.573171,0
20142015,TBL,0.658537,0.609756,3.195122,0.621951,0
20142015,TOR,0.414634,0.365854,2.573171,-0.621951,9
20142015,VAN,0.615854,0.585366,2.95122,0.243902,0
20142015,WPG,0.603659,0.52439,2.804878,0.243902,2
20142015,WSH,0.615854,0.54878,2.95122,0.47561,0
20152016,ANA,0.628049,0.560976,2.658537,0.317073,0
20152016,ARI,0.47561,0.426829,2.54878,-0.439024,4
20152016,BOS,0.567073,0.512195,2.926829,0.121951,3
20152016,BUF,0.493902,0.426829,2.45122,-0.256098,8
20152016,CAR,0.52439,0.426829,2.414634,-0.341463,4
20152016,CBJ,0.463415,0.414634,2.670732,-0.402439,9
20152016,CGY,0.469512,0.426829,2.817073,-0.353659,6
20152016,CHI,0.628049,0.573171,2.865854,0.317073,0
20152016,COL,0.5,0.47561,2.634146,-0.292683,3
20152016,DAL,0.664634,0.609756,3.256098,0.45122,0
20152016,DET,0.567073,0.5,2.573171,-0.158537,0
20152016,EDM,0.426829,0.378049,2.47561,-0.512195,8
20152016,FLA,0.628049,0.573171,2.914634,0.439024,0
20152016,LAK,0.621951,0.585366,2.743902,0.365854,0
20152016,MIN,0.530488,0.463415,2.634146,0.121951,2
20152016,MTL,0.5,0.463415,2.695122,-0.182927,7
20152016,NJD,0.512195,0.463415,2.243902,-0.292683,6
20152016,NSH,0.585366,0.5,2.780488,0.158537,1
20152016,NYI,0.609756,0.54878,2.829268,0.195122,1
20152016,NYR,0.615854,0.560976,2.878049,0.231707,0
20152016,OTT,0.518293,0.463415,2.878049,-0.134146,5
20152016,PHI,0.585366,0.5,2.609756,-0.04878,2
20152016,PIT,0.634146,0.585366,2.987805,0.512195,0
20152016,SJS,0.597561,0.560976,2.939024,0.378049,0
20152016,STL,0.652439,0.597561,2.731707,0.280488,0
20152016,TBL,0.591463,0.560976,2.768293,0.317073,0
20152016,TOR,0.420732,0.353659,2.414634,-0.585366,10
20152016,VAN,0.457317,0.378049,2.329268,-0.634146,7
20152016,WPG,0.47561,0.426829,2.621951,-0.292683,5
20152016,WSH,0.731707,0.682927,3.073171,0.719512,0
20162017,ANA,0.640244,0.560976,2.719512,0.280488,0
20162017,ARI,0.426829,0.365854,2.402439,-0.768293,6
20162017,BOS,0.579268,0.536585,2.853659,0.268293,0
20162017,BUF,0.47561,0.402439,2.45122,-0.439024,9
20162017,CAR,0.530488,0.439024,2.621951,-0.256098,6
20162017,CBJ,0.658537,0.609756,3.036585,0.658537,0
20162017,CGY,0.573171,0.54878,2.756098,0.060976,1
20162017,CHI,0.664634,0.609756,2.97561,0.378049,0
20162017,COL,0.292683,0.268293,2.02439,-1.365854,8
20162017,DAL,0.481707,0.414634,2.719512,-0.47561,5
20162017,DET,0.481707,0.402439,2.52439,-0.45122,8
20162017,EDM,0.628049,0.573171,3.012195,0.426829,0
20162017,FLA,0.493902,0.426829,2.560976,-0.329268,7
20162017,LAK,0.52439,0.47561,2.45122,-0.04878,4
20162017,MIN,0.646341,0.597561,3.243902,0.707317,0
20162017,MTL,0.628049,0.573171,2.756098,0.317073,0
20162017,NJD,0.426829,0.341463,2.231707,-0.743902,10
20162017,NSH,0.573171,0.5,2.926829,0.195122,2
20162017,NYI,0.573171,0.5,2.939024,-0.012195,3
20162017,NYR,0.621951,0.585366,3.121951,0.439024,1
20162017,OTT,0.597561,0.536585,2.585366,-0.02439,0
20162017,PHI,0.536585,0.47561,2.670732,-0.207317,5
20162017,PIT,0.676829,0.609756,3.439024,0.585366,0
20162017,SJS,0.603659,0.560976,2.695122,0.243902,0
20162017,STL,0.603659,0.560976,2.865854,0.207317,0
20162017,TBL,0.573171,0.512195,2.853659,0.085366,4
20162017,TOR,0.579268,0.487805,3.060976,0.109756,2
20162017,VAN,0.420732,0.365854,2.219512,-0.743902,7
20162017,WPG,0.530488,0.487805,3.036585,-0.085366,3
20162017,WSH,0.719512,0.670732,3.207317,0.987805,0
20172018,ANA,0.615854,0.536585,2.865854,0.231707,0
20172018,ARI,0.426829,0.353659,2.536585,-0.585366,9
20172018,BOS,0.682927,0.609756,3.292683,0.682927,0
20172018,BUF,0.378049,0.304878,2.426829,-0.987805,10
20172018,CAR,0.506098,0.439024,2.780488,-0.341463,4
20172018,CBJ,0.591463,0.54878,2.95122,0.146341,1
20172018,CGY,0.512195,0.45122,2.658537,-0.365854,5
20172018,CHI,0.463415,0.402439,2.792683,-0.329268,7
20172018,COL,0.579268,0.52439,3.134146,0.243902,2
20172018,DAL,0.560976,0.512195,2.865854,0.121951,4
20172018,DET,0.445122,0.365854,2.646341,-0.463415,7
20172018,EDM,0.47561,0.439024,2.853659,-0.353659,6
20172018,FLA,0.585366,0.536585,3.02439,0.02439,3
20172018,LAK,0.597561,0.54878,2.914634,0.439024,1
20172018,MIN,0.615854,0.54878,3.085366,0.256098,0
20172018,MTL,0.432927,0.353659,2.54878,-0.670732,8
20172018,NJD,0.591463,0.536585,3.02439,0.04878,2
20172018,NSH,0.713415,0.646341,3.256098,0.682927,0
20172018,NYI,0.487805,0.426829,3.219512,-0.390244,5
20172018,NYR,0.469512,0.414634,2.817073,-0.45122,6
20172018,OTT,0.408537,0.341463,2.695122,-0.853659,9
20172018,PHI,0.597561,0.512195,3.060976,0.097561,0
20172018,PIT,0.609756,0.573171,3.317073,0.268293,0
20172018,SJS,0.609756,0.54878,3.073171,0.280488,0
20172018,STL,0.573171,0.536585,2.756098,0.04878,3
20172018,TBL,0.689024,0.658537,3.609756,0.731707,0
20172018,TOR,0.640244,0.597561,3.378049,0.54878,0
20172018,VAN,0.445122,0.378049,2.658537,-0.560976,8
20172018,VGK,0.664634,0.621951,3.317073,0.536585,0
20172018,WPG,0.695122,0.634146,3.378049,0.719512,0
20172018,WSH,0.640244,0.597561,3.158537,0.243902,0
20182019,ANA,0.487805,0.426829,2.426829,-0.634146,7
20182019,ARI,0.52439,0.47561,2.597561,-0.121951,3
20182019,BOS,0.652439,0.597561,3.158537,0.536585,0
20182019,BUF,0.463415,0.402439,2.756098,-0.54878,7
20182019,CAR,0.603659,0.560976,2.987805,0.268293,1
20182019,CBJ,0.597561,0.573171,3.146341,0.317073,2
20182019,CGY,0.652439,0.609756,3.52439,0.756098,0
20182019,CHI,0.512195,0.439024,3.292683,-0.268293,4
20182019,COL,0.54878,0.463415,3.170732,0.170732,2
20182019,DAL,0.567073,0.52439,2.560976,0.097561,1
20182019,DET,0.45122,0.390244,2.768293,-0.609756,8
20182019,EDM,0.481707,0.426829,2.829268,-0.512195,8
20182019,FLA,0.52439,0.439024,3.256098,-0.158537,4
20182019,LAK,0.432927,0.378049,2.463415,-0.743902,9
20182019,MIN,0.506098,0.45122,2.573171,-0.317073,5
20182019,MTL,0.585366,0.536585,3.036585,0.158537,3
20182019,NJD,0.439024,0.378049,2.707317,-0.646341,9
20182019,NSH,0.609756,0.573171,2.926829,0.317073,0
20182019,NYI,0.628049,0.585366,2.780488,0.390244,0
20182019,NYR,0.47561,0.390244,2.768293,-0.54878,6
20182019,OTT,0.390244,0.353659,2.95122,-0.731707,10
20182019,PHI,0.5,0.45122,2.97561,-0.45122,5
20182019,PIT,0.609756,0.536585,3.329268,0.390244,0
20182019,SJS,0.615854,0.560976,3.52439,0.341463,0
20182019,STL,0.603659,0.54878,3.012195,0.292683,0
20182019,TBL,0.780488,0.756098,3.963415,1.256098,0
20182019,TOR,0.609756,0.560976,3.487805,0.426829,0
20182019,VAN,0.493902,0.426829,2.743902,-0.353659,6
20182019,VGK,0.567073,0.52439,3.036585,0.231707,0
20182019,WPG,0.603659,0.573171,3.317073,0.341463,0
20182019,WSH,0.634146,0.585366,3.390244,0.353659,0
20192020,ANA,0.471831,0.408451,2.633803,-0.549296,0
20192020,ARI,0.528571,0.471429,2.785714,0.114286,0
20192020,BOS,0.714286,0.628571,3.242857,0.757143,0
20192020,BUF,0.492754,0.434783,2.826087,-0.318841,0
20192020,CAR,0.595588,0.558824,3.264706,0.426471,0
20192020,CBJ,0.578571,0.471429,2.571429,-0.1,0
20192020,CGY,0.564286,0.514286,3,-0.071429,0
20192020,CHI,0.514286,0.457143,3.028571,-0.085714,0
20192020,COL,0.657143,0.6,3.385714,0.657143,0
20192020,DAL,0.594203,0.536232,2.608696,0.043478,0
20192020,DET,0.274648,0.239437,2.042254,-1.71831,0
20192020,EDM,0.584507,0.521127,3.169014,0.112676,0
20192020,FLA,0.565217,0.507246,3.347826,0.043478,0
20192020,LAK,0.457143,0.414286,2.542857,-0.485714,0
20192020,MIN,0.557971,0.507246,3.188406,0,0
20192020,MTL,0.5,0.43662,2.985915,-0.126761,0
20192020,NJD,0.492754,0.405797,2.73913,-0.594203,0
20192020,NSH,0.565217,0.507246,3.115942,-0.028986,0
20192020,NYI,0.588235,0.514706,2.823529,-0.014706,0
20192020,NYR,0.564286,0.528571,3.342857,0.171429,0
20192020,OTT,0.43662,0.352113,2.690141,-0.732394,0
20192020,PHI,0.644928,0.594203,3.362319,0.521739,0
20192020,PIT,0.623188,0.57971,3.246377,0.405797,0
20192020,SJS,0.45,0.414286,2.6,-0.628571,0
20192020,STL,0.661972,0.591549,3.169014,0.450704,0
20192020,TBL,0.657143,0.614286,3.5,0.714286,0
20192020,TOR,0.578571,0.514286,3.4,0.157143,0
20192020,VAN,0.565217,0.521739,3.304348,0.15942,0
20192020,VGK,0.605634,0.549296,3.197183,0.225352,0
20192020,WPG,0.56338,0.521127,3.042254,0.183099,0
20192020,WSH,0.652174,0.594203,3.478261,0.362319,0
20202021,ANA,0.383929,0.303571,2.25,-0.946429,0
20202021,ARI,0.482143,0.428571,2.732143,-0.410714,0
20202021,BOS,0.651786,0.589286,3,0.571429,0
20202021,BUF,0.330357,0.267857,2.464286,-1.089286,0
20202021,CAR,0.714286,0.642857,3.196429,0.767857,0
20202021,CBJ,0.428571,0.321429,2.446429,-0.892857,0
20202021,CGY,0.491071,0.464286,2.785714,-0.089286,0
20202021,CHI,0.491071,0.428571,2.875,-0.446429,0
20202021,COL,0.732143,0.696429,3.517857,1.142857,0
20202021,DAL,0.535714,0.410714,2.821429,0.071429,0
20202021,DET,0.428571,0.339286,2.267857,-0.785714,0
20202021,EDM,0.642857,0.625,3.267857,0.517857,0
20202021,FLA,0.705357,0.660714,3.375,0.642857,0
20202021,LAK,0.4375,0.375,2.553571,-0.482143,0
20202021,MIN,0.669643,0.625,3.232143,0.375,0
20202021,MTL,0.526786,0.428571,2.839286,-0.160714,0
20202021,NJD,0.401786,0.339286,2.589286,-0.875,0
20202021,NSH,0.571429,0.553571,2.785714,0.035714,0
20202021,NYI,0.633929,0.571429,2.785714,0.5,0
20202021,NYR,0.535714,0.482143,3.160714,0.357143,0
20202021,OTT,0.455357,0.410714,2.803571,-0.589286,0
20202021,PHI,0.517857,0.446429,2.910714,-0.678571,0
20202021,PIT,0.6875,0.660714,3.5,0.714286,0
20202021,SJS,0.4375,0.375,2.696429,-0.857143,0
20202021,STL,0.5625,0.482143,3.017857,-0.017857,0
20202021,TBL,0.669643,0.642857,3.232143,0.607143,0
20202021,TOR,0.6875,0.625,3.339286,0.696429,0
20202021,VAN,0.446429,0.410714,2.696429,-0.660714,0
20202021,VGK,0.732143,0.714286,3.410714,1.196429,0
20202021,WPG,0.5625,0.535714,3.035714,0.285714,0
20202021,WSH,0.6875,0.642857,3.410714,0.5,0
20212022,ANA,0.463415,0.378049,2.829268,-0.47561,7
20212022,ARI,0.347561,0.304878,2.52439,-1.292683,10
20212022,BOS,0.652439,0.621951,3.109756,0.426829,1
20212022,BUF,0.457317,0.390244,2.829268,-0.707317,5
20212022,CAR,0.707317,0.658537,3.390244,0.926829,0
20212022,CBJ,0.493902,0.45122,3.195122,-0.463415,4
20212022,CGY,0.676829,0.609756,3.573171,1.036585,0
20212022,CHI,0.414634,0.341463,2.670732,-0.878049,8
20212022,COL,0.72561,0.682927,3.804878,0.95122,0
20212022,DAL,0.597561,0.560976,2.902439,-0.097561,1
20212022,DET,0.45122,0.390244,2.804878,-1,6
20212022,EDM,0.634146,0.597561,3.536585,0.463415,0
20212022,FLA,0.743902,0.707317,4.146341,1.146341,0
20212022,LAK,0.603659,0.536585,2.914634,0.036585,0
20212022,MIN,0.689024,0.646341,3.780488,0.695122,0
20212022,MTL,0.335366,0.268293,2.695122,-1.195122,10
20212022,NJD,0.384146,0.329268,3.02439,-0.719512,8
20212022,NSH,0.591463,0.54878,3.243902,0.170732,2
20212022,NYI,0.512195,0.45122,2.817073,-0.073171,3
20212022,NYR,0.670732,0.634146,3.097561,0.573171,0
20212022,OTT,0.445122,0.402439,2.768293,-0.47561,7
20212022,PHI,0.371951,0.304878,2.573171,-1.060976,9
20212022,PIT,0.628049,0.560976,3.317073,0.52439,0
20212022,SEA,0.365854,0.329268,2.634146,-0.841463,9
20212022,SJS,0.469512,0.390244,2.609756,-0.609756,6
20212022,STL,0.664634,0.597561,3.792683,0.841463,0
20212022,TBL,0.670732,0.621951,3.5,0.658537,0
20212022,TOR,0.70122,0.658537,3.841463,0.756098,0
20212022,VAN,0.560976,0.487805,3.036585,0.158537,4
20212022,VGK,0.573171,0.52439,3.243902,0.219512,3
20212022,WPG,0.542683,0.47561,3.073171,-0.060976,5
20212022,WSH,0.609756,0.536585,3.353659,0.365854,2
20222023,ANA,0.353659,0.280488,2.54878,-1.573171,10
20222023,ARI,0.426829,0.341463,2.780488,-0.865854,7
20222023,BOS,0.823171,0.792683,3.719512,1.560976,0
20222023,BUF,0.554878,0.512195,3.609756,-0.04878,4
20222023,CAR,0.689024,0.634146,3.243902,0.646341,0
20222023,CBJ,0.359756,0.304878,2.609756,-1.414634,10
20222023,CGY,0.567073,0.463415,3.170732,0.097561,3
20222023,CHI,0.359756,0.317073,2.487805,-1.182927,9
20222023,COL,0.664634,0.621951,3.414634,0.658537,0
20222023,DAL,0.658537,0.573171,3.47561,0.817073,0
20222023,DET,0.487805,0.426829,2.926829,-0.47561,6
20222023,EDM,0.664634,0.609756,3.963415,0.792683,0
20222023,FLA,0.560976,0.512195,3.536585,0.207317,2
20222023,LAK,0.634146,0.573171,3.414634,0.280488,0
20222023,MIN,0.628049,0.560976,3,0.256098,0
20222023,MTL,0.414634,0.378049,2.829268,-0.914634,9
20222023,NJD,0.682927,0.634146,3.54878,0.792683,0
20222023,NSH,0.560976,0.512195,2.792683,-0.109756,4
20222023,NYI,0.567073,0.512195,2.963415,0.256098,1
20222023,NYR,0.652439,0.573171,3.378049,0.707317,0
20222023,OTT,0.52439,0.47561,3.182927,-0.121951,5
20222023,PHI,0.457317,0.378049,2.707317,-0.670732,8
20222023,PIT,0.554878,0.487805,3.195122,-0.02439,3
20222023,SEA,0.609756,0.560976,3.52439,0.402439,1
20222023,SJS,0.365854,0.268293,2.853659,-1.060976,8
20222023,STL,0.493902,0.45122,3.207317,-0.463415,6
20222023,TBL,0.597561,0.560976,3.45122,0.353659,0
20222023,TOR,0.676829,0.609756,3.402439,0.695122,0
20222023,VAN,0.506098,0.463415,3.365854,-0.268293,5
20222023,VGK,0.676829,0.621951,3.317073,0.52439,0
20222023,WPG,0.579268,0.560976,3.012195,0.268293,2
20222023,WSH,0.487805,0.426829,3.109756,-0.121951,7
20232024,ANA,0.359756,0.329268,2.487805,-1.109756,8
20232024,ARI,0.469512,0.439024,3.121951,-0.219512,7
20232024,BOS,0.664634,0.573171,3.256098,0.52439,0
20232024,BUF,0.512195,0.47561,3,0.02439,6
20232024,CAR,0.676829,0.634146,3.402439,0.768293,0
20232024,CBJ,0.402439,0.329268,2.890244,-0.768293,10
20232024,CGY,0.493902,0.463415,3.085366,-0.219512,5
20232024,CHI,0.317073,0.280488,2.182927,-1.353659,9
20232024,COL,0.652439,0.609756,3.707317,0.609756,0
20232024,DAL,0.689024,0.634146,3.634146,0.780488,0
20232024,DET,0.554878,0.5,3.390244,0.04878,3
20232024,EDM,0.634146,0.597561,3.585366,0.695122,0
20232024,FLA,0.670732,0.634146,3.268293,0.829268,0
20232024,LAK,0.603659,0.536585,3.121951,0.5,0
20232024,MIN,0.530488,0.47561,3.060976,-0.146341,4
20232024,MTL,0.463415,0.365854,2.878049,-0.646341,9
20232024,NJD,0.493902,0.463415,3.219512,-0.231707,7
20232024,NSH,0.603659,0.573171,3.280488,0.256098,1
20232024,NYI,0.573171,0.47561,3,-0.207317,0
20232024,NYR,0.695122,0.670732,3.439024,0.646341,0
20232024,OTT,0.47561,0.45122,3.109756,-0.317073,8
20232024,PHI,0.530488,0.463415,2.865854,-0.317073,5
20232024,PIT,0.536585,0.463415,3.109756,0.04878,4
20232024,SEA,0.493902,0.414634,2.646341,-0.231707,6
20232024,SJS,0.286585,0.231707,2.207317,-1.829268,10
20232024,STL,0.560976,0.52439,2.914634,-0.134146,3
20232024,TBL,0.597561,0.54878,3.54878,0.280488,1
20232024,TOR,0.621951,0.560976,3.695122,0.487805,0
20232024,VAN,0.664634,0.609756,3.402439,0.682927,0
20232024,VGK,0.597561,0.54878,3.256098,0.268293,2
20232024,WPG,0.670732,0.634146,3.158537,0.731707,0
20232024,WSH,0.554878,0.487805,2.682927,-0.45122,2
20242025,ANA,0.484615,0.430769,2.692308,-0.430769,6
20242025,BOS,0.507463,0.447761,2.716418,-0.447761,6
20242025,BUF,0.4375,0.390625,3.15625,-0.390625,10
20242025,CAR,0.630769,0.6,3.2,0.492308,0
20242025,CBJ,0.538462,0.476923,3.338462,0,2
20242025,CGY,0.554688,0.46875,2.609375,-0.296875,2
20242025,CHI,0.371212,0.30303,2.727273,-0.772727,9
20242025,COL,0.613636,0.590909,3.333333,0.424242,0
20242025,DAL,0.671875,0.65625,3.453125,0.859375,0
20242025,DET,0.523077,0.476923,2.907692,-0.276923,5
20242025,EDM,0.6,0.569231,3.215385,0.261538,0
20242025,FLA,0.643939,0.621212,3.30303,0.621212,0
20242025,LAK,0.617188,0.546875,2.875,0.234375,0
20242025,MIN,0.598485,0.560606,2.772727,-0.090909,1
20242025,MTL,0.530769,0.476923,2.984615,-0.323077,4
20242025,NJD,0.58209,0.537313,3,0.462687,0
20242025,NSH,0.445313,0.390625,2.65625,-0.640625,8
20242025,NYI,0.507813,0.453125,2.71875,-0.28125,7
20242025,NYR,0.530303,0.484848,3.015152,-0.030303,3
20242025,OTT,0.576923,0.538462,2.938462,0.092308,1
20242025,PHI,0.477612,0.41791,2.865672,-0.522388,8
20242025,PIT,0.470588,0.397059,2.867647,-0.764706,9
20242025,SEA,0.454545,0.424242,2.984848,-0.287879,7
20242025,SJS,0.335821,0.268657,2.641791,-1.089552,10
20242025,STL,0.522727,0.469697,2.878788,-0.136364,5
20242025,TBL,0.607692,0.569231,3.507692,0.784615,0
20242025,TOR,0.623077,0.6,3.2,0.230769,0
20242025,UTA,0.530769,0.446154,2.846154,-0.123077,4
20242025,VAN,0.546154,0.461538,2.738462,-0.307692,3
20242025,VGK,0.653846,0.6,3.369231,0.646154,0
20242025,WPG,0.712121,0.681818,3.484848,1.166667,0
20242025,WSH,0.712121,0.651515,3.621212,0.984848,0
